[{'timestamp': 'Jun 18 2018 10:20:13', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:14', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:15', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:16', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:17', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:18', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:18', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:19', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:20', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:21', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:22', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:23', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:24', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:25', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:25', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:26', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:27', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:28', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:29', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:30', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:31', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:31', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:32', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:33', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:34', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:35', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:36', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:37', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:37', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:38', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:39', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:40', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:41', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:42', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:43', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:43', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:44', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:45', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:46', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:47', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:48', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:49', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:49', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:50', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:51', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:52', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:53', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:54', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:55', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:56', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:56', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:57', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:58', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:20:59', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:00', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:01', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:02', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:02', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:03', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:04', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:05', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:06', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:07', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:08', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:08', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:09', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:10', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:11', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:12', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:13', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:14', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:14', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:15', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:16', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:17', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:18', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:19', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:20', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:21', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:21', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:22', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:23', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:24', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:25', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:26', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:27', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:27', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:28', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:29', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:30', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:31', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:32', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:33', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:33', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:34', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:35', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:36', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:37', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:38', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:39', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:39', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:40', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:41', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:42', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:43', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:44', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:45', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:45', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:46', 'pm2.5': 25}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:47', 'pm2.5': 24}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:48', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:49', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:50', 'pm2.5': 26}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:51', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:52', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:52', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:53', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:54', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:55', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:56', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:57', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:58', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:58', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:21:59', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:00', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:01', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:02', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:03', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:04', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:04', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:05', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:06', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:07', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:08', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:09', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:10', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:10', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:11', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:12', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:13', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:14', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:15', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:16', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:17', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:17', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:18', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:19', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:20', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:21', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:22', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:23', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:23', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:24', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:25', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:26', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:27', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:28', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:29', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:29', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:30', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:31', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:32', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:33', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:34', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:35', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:35', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:36', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:37', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:38', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:39', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:40', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:41', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:41', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:42', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:43', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:44', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:45', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:46', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:47', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:48', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:48', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:49', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:50', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:51', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:52', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:53', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:54', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:54', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:55', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:56', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:57', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:58', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:22:59', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:00', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:00', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:01', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:02', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:03', 'pm2.5': 32}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:04', 'pm2.5': 32}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:05', 'pm2.5': 32}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:06', 'pm2.5': 32}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:06', 'pm2.5': 32}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:07', 'pm2.5': 32}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:08', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:09', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:10', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:11', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:12', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:12', 'pm2.5': 31}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:13', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:14', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:15', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:16', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:17', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:18', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:19', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:19', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:20', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:21', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:22', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:23', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:24', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:25', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:25', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:26', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:27', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:28', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:29', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:30', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:31', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:31', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:32', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:33', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:34', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:35', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:36', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:37', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:38', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:38', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:39', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:40', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:41', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:42', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:43', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:44', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:45', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:46', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:47', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:48', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:48', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:49', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:50', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:51', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:52', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:53', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:54', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:55', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:56', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:57', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:57', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:58', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:23:59', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:00', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:01', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:02', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:03', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:04', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:05', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:06', 'pm2.5': 27}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:06', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:07', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:08', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:09', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:10', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:11', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:12', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:13', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:14', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:15', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:15', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:16', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:17', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:18', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:19', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:20', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:21', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:22', 'pm2.5': 30}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:23', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:24', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:24', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:25', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:26', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:27', 'pm2.5': 29}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:28', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:29', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:30', 'pm2.5': 28}, {'isSent': False}]
[{'timestamp': 'Jun 18 2018 10:24:31', 'pm2.5': 28}, {'isSent': False}]
